X,Y,OBJECTID,SIGN_RGN,SIGN_CNTY,SIGN_RTE,SIGN_TRVL_DRCTN,SIGN_PSTN,SIGN_LTTD,SIGN_LNGTD,MILE_MRKR_DSPL,MILE_MRKR_LABL,LAST_REFRESH_DATE
508906.3338,272768.620300001,2146660,Southwest,Iowa,USH 151,Northbound,Right,42.92746228,-90.13594484,44,USH 151 NB MP 44.0 [IOWA],2025/08/09 05:00:00+00
517403.6242,278017.094900001,2146661,Southwest,Iowa,USH 18,Eastbound,Right,42.97480196,-90.0318411,51,USH 18 EB MP 51.0 [IOWA],2025/08/09 05:00:00+00
516043.0277,277205.2532,2146662,Southwest,Iowa,USH 18,Eastbound,Right,42.96748536,-90.04852126,50,USH 18 EB MP 50.0 [IOWA],2025/08/09 05:00:00+00
528892.2961,281956.5669,2146663,Southwest,Iowa,USH 18,Eastbound,Right,43.01022973,-89.89088515,59,USH 18 EB MP 59.0 [IOWA],2025/08/09 05:00:00+00
527180.2196,281915.579700001,2146664,Southwest,Iowa,USH 18,Westbound,Right,43.00987874,-89.91189406,58,USH 18 WB MP 58.0 [IOWA],2025/08/09 05:00:00+00
522500.113,281413.925000001,2146665,Southwest,Iowa,USH 18,Westbound,Right,43.0053911,-89.96932423,55,USH 18 WB MP 55.0 [IOWA],2025/08/09 05:00:00+00
517388.0789,278056.406400001,2146666,Southwest,Iowa,USH 18,Westbound,Right,42.97515592,-90.03203193,51,USH 18 WB MP 51.0 [IOWA],2025/08/09 05:00:00+00
512833.6293,277145.4341,2146667,Southwest,Iowa,USH 18,Eastbound,Right,42.96692324,-90.0878748,48,USH 18 EB MP 48.0 [IOWA],2025/08/09 05:00:00+00
518707.1092,278852.585999999,2146668,Southwest,Iowa,USH 18,Westbound,Right,42.982329,-90.01585752,52,USH 18 WB MP 52.0 [IOWA],2025/08/09 05:00:00+00
516021.1128,277242.349300001,2146669,Southwest,Iowa,USH 18,Westbound,Right,42.96781931,-90.04879024,50,USH 18 WB MP 50.0 [IOWA],2025/08/09 05:00:00+00
519800.7555,279993.137,2146670,Southwest,Iowa,USH 18,Westbound,Right,42.99260086,-90.00244417,53,USH 18 WB MP 53.0 [IOWA],2025/08/09 05:00:00+00
523969.9446,281891.433,2146671,Southwest,Iowa,USH 18,Westbound,Right,43.00968484,-89.95128636,56,USH 18 WB MP 56.0 [IOWA],2025/08/09 05:00:00+00
523978.1345,281849.558800001,2146672,Southwest,Iowa,USH 18,Eastbound,Right,43.00930772,-89.95118617,56,USH 18 EB MP 56.0 [IOWA],2025/08/09 05:00:00+00
525605.0734,281864.304300001,2146673,Southwest,Iowa,USH 18,Eastbound,Right,43.00943025,-89.93122262,57,USH 18 EB MP 57.0 [IOWA],2025/08/09 05:00:00+00
525604.4022,281908.796499999,2146674,Southwest,Iowa,USH 18,Westbound,Right,43.00983091,-89.93123041,57,USH 18 WB MP 57.0 [IOWA],2025/08/09 05:00:00+00
535195.7904,352074.011299999,2146675,Southwest,Juneau,IH 90,Westbound,Median,43.64150432,-89.81159585,86,IH 90 WB MP 86.0 [JUNEAU],2025/08/09 05:00:00+00
535089.1102,352466.124600001,2146676,Southwest,Juneau,IH 90,Westbound,Median,43.64503709,-89.81290755,85.8000031,IH 90 WB MP 85.8 [JUNEAU],2025/08/09 05:00:00+00
552585.4706,454086.5735,2146677,North Central,Portage,IH 39,Southbound,Median,44.55937737,-89.58969167,162.600006,IH 39 SB MP 162.6 [PORTAGE],2025/08/09 05:00:00+00
552749.5162,453810.370300001,2146678,North Central,Portage,IH 39,Southbound,Left Island,44.55688344,-89.58764367,162.399994,IH 39 SB MP 162.4 [PORTAGE],2025/08/09 05:00:00+00
552914.9278,453534.523600001,2146679,North Central,Portage,IH 39,Southbound,Median,44.55439262,-89.58557861,162.199997,IH 39 SB MP 162.2 [PORTAGE],2025/08/09 05:00:00+00
553294.2821,453008.907199999,2146680,North Central,Portage,IH 39,Southbound,Median,44.54964339,-89.58083638,161.800003,IH 39 SB MP 161.8 [PORTAGE],2025/08/09 05:00:00+00
553593.164,452867.852,2146681,North Central,Portage,IH 39,Southbound,Median,44.54835968,-89.57708285,161.600006,IH 39 SB MP 161.6 [PORTAGE],2025/08/09 05:00:00+00
553916.5072,452848.1261,2146682,North Central,Portage,IH 39,Southbound,Median,44.54816695,-89.57301357,161.399994,IH 39 SB MP 161.4 [PORTAGE],2025/08/09 05:00:00+00
554238.3914,452849.1075,2146683,North Central,Portage,IH 39,Southbound,Median,44.54816057,-89.56896131,161.199997,IH 39 SB MP 161.2 [PORTAGE],2025/08/09 05:00:00+00
554560.001,452851.6754,2146684,North Central,Portage,IH 39,Southbound,Median,44.54816833,-89.5649124,161,IH 39 SB MP 161.0 [PORTAGE],2025/08/09 05:00:00+00
554880.9744,452856.171499999,2146685,North Central,Portage,IH 39,Southbound,Median,44.54819335,-89.56087137,160.800003,IH 39 SB MP 160.8 [PORTAGE],2025/08/09 05:00:00+00
555202.6135,452854.3574,2146686,North Central,Portage,IH 39,Southbound,Median,44.54816137,-89.55682239,160.600006,IH 39 SB MP 160.6 [PORTAGE],2025/08/09 05:00:00+00
555502.4812,452780.594799999,2146687,North Central,Portage,IH 39,Southbound,Median,44.54748263,-89.55305245,160.399994,IH 39 SB MP 160.4 [PORTAGE],2025/08/09 05:00:00+00
558312.7589,445987.6349,2146688,North Central,Portage,IH 39,Northbound,Median,44.48618594,-89.51817873,155.600006,IH 39 NB MP 155.6 [PORTAGE],2025/08/09 05:00:00+00
558311.662,446310.5242,2146689,North Central,Portage,IH 39,Northbound,Median,44.48909279,-89.51816859,155.800003,IH 39 NB MP 155.8 [PORTAGE],2025/08/09 05:00:00+00
558310.3199,446631.518100001,2146690,North Central,Portage,IH 39,Northbound,Median,44.49198258,-89.51816168,156,IH 39 NB MP 156.0 [PORTAGE],2025/08/09 05:00:00+00
558306.6736,447275.003699999,2146691,North Central,Portage,IH 39,Northbound,Median,44.49777569,-89.51815984,156.399994,IH 39 NB MP 156.4 [PORTAGE],2025/08/09 05:00:00+00
558304.1333,447596.4211,2146692,North Central,Portage,IH 39,Northbound,Median,44.50066936,-89.51816796,156.600006,IH 39 NB MP 156.6 [PORTAGE],2025/08/09 05:00:00+00
558303.0477,447918.0539,2146693,North Central,Portage,IH 39,Northbound,Median,44.50356488,-89.51815777,156.800003,IH 39 NB MP 156.8 [PORTAGE],2025/08/09 05:00:00+00
690755.7545,508020.8061,2146694,Northeast,Marinette,USH 41,Southbound,Right,45.02507066,-87.83252423,209,USH 41 SB MP 209.0 [MARINETTE],2025/08/09 05:00:00+00
690790.7218,508002.3629,2146695,Northeast,Marinette,USH 41,Northbound,Right,45.02489633,-87.83208696,209,USH 41 NB MP 209.0 [MARINETTE],2025/08/09 05:00:00+00
505094.1265,380643.6338,2146696,Southwest,Juneau,IH 90,Westbound,Median,43.8987461,-90.18560342,59.4000015,IH 90 WB MP 59.4 [JUNEAU],2025/08/09 05:00:00+00
504723.2858,380784.6041,2146697,Southwest,Juneau,IH 90,Westbound,Median,43.90000775,-90.19022503,59.2000008,IH 90 WB MP 59.2 [JUNEAU],2025/08/09 05:00:00+00
504422.9712,380897.4956,2146698,Southwest,Juneau,IH 90,Westbound,Median,43.9010179,-90.19396782,59,IH 90 WB MP 59.0 [JUNEAU],2025/08/09 05:00:00+00
558322.6941,444056.3379,2146699,North Central,Portage,IH 39,Northbound,Median,44.46879904,-89.51819688,154.399994,IH 39 NB MP 154.4 [PORTAGE],2025/08/09 05:00:00+00
558321.3795,444378.332699999,2146700,North Central,Portage,IH 39,Northbound,Median,44.47169785,-89.51818956,154.600006,IH 39 NB MP 154.6 [PORTAGE],2025/08/09 05:00:00+00
558320.1508,444699.8903,2146701,North Central,Portage,IH 39,Northbound,Median,44.47459272,-89.51818119,154.800003,IH 39 NB MP 154.8 [PORTAGE],2025/08/09 05:00:00+00
546134.6588,504736.358999999,2146702,North Central,Marathon,USH 51,Southbound,Median,45.0155954,-89.66831627,196.600006,USH 51 SB MP 196.6 [MARATHON],2025/08/09 05:00:00+00
546551.5481,504236.9482,2146703,North Central,Marathon,USH 51,Southbound,Median,45.01108434,-89.66305184,196.199997,USH 51 SB MP 196.2 [MARATHON],2025/08/09 05:00:00+00
558319.0104,445021.665100001,2146704,North Central,Portage,IH 39,Northbound,Median,44.47748954,-89.51817169,155,IH 39 NB MP 155.0 [PORTAGE],2025/08/09 05:00:00+00
558314.0329,445665.888800001,2146705,North Central,Portage,IH 39,Northbound,Median,44.48328938,-89.51818655,155.399994,IH 39 NB MP 155.4 [PORTAGE],2025/08/09 05:00:00+00
552419.4512,454362.256899999,2146706,North Central,Portage,IH 39,Southbound,Right,44.56186667,-89.59176474,162.800003,IH 39 SB MP 162.8 [PORTAGE],2025/08/09 05:00:00+00
556328.0375,451824.9461,2146707,North Central,Portage,IH 39,Southbound,Median,44.53883839,-89.54272704,159.600006,IH 39 SB MP 159.6 [PORTAGE],2025/08/09 05:00:00+00
557994.7312,449472.0791,2146708,North Central,Portage,IH 39,Southbound,Median,44.51757111,-89.52192182,157.800003,IH 39 SB MP 157.8 [PORTAGE],2025/08/09 05:00:00+00
521317.5201,365766.861199999,2146709,Southwest,Juneau,IH 90,Westbound,Median,43.76494853,-89.98363125,73.5999985,IH 90 WB MP 73.6 [JUNEAU],2025/08/09 05:00:00+00
521028.912,365897.036499999,2146710,Southwest,Juneau,IH 90,Westbound,Median,43.76612107,-89.98721664,73.4000015,IH 90 WB MP 73.4 [JUNEAU],2025/08/09 05:00:00+00
520735.224,366032.609300001,2146711,Southwest,Juneau,IH 90,Westbound,Median,43.7673421,-89.99086528,73.1999969,IH 90 WB MP 73.2 [JUNEAU],2025/08/09 05:00:00+00
520452.104,366174.086100001,2146712,Southwest,Juneau,IH 90,Westbound,Median,43.76861617,-89.99438276,73,IH 90 WB MP 73.0 [JUNEAU],2025/08/09 05:00:00+00
520170.7078,366318.042300001,2146713,Southwest,Juneau,IH 90,Westbound,Median,43.76991245,-89.99787897,72.8000031,IH 90 WB MP 72.8 [JUNEAU],2025/08/09 05:00:00+00
519879.8773,366467.585100001,2146714,Southwest,Juneau,IH 90,Westbound,Median,43.77125893,-90.00149255,72.5999985,IH 90 WB MP 72.6 [JUNEAU],2025/08/09 05:00:00+00
519603.3342,366608.8729,2146715,Southwest,Juneau,IH 90,Westbound,Median,43.77253097,-90.00492876,72.4000015,IH 90 WB MP 72.4 [JUNEAU],2025/08/09 05:00:00+00
519316.3136,366751.748199999,2146716,Southwest,Juneau,IH 90,Westbound,Median,43.77381719,-90.00849531,72.1999969,IH 90 WB MP 72.2 [JUNEAU],2025/08/09 05:00:00+00
519027.0705,366879.700999999,2146717,Southwest,Juneau,IH 90,Westbound,Median,43.77496893,-90.01208961,72,IH 90 WB MP 72.0 [JUNEAU],2025/08/09 05:00:00+00
548330.2037,516239.5557,2146718,North Central,Marathon,USH 51,Southbound,Median,45.11905875,-89.63980267,204.199997,USH 51 SB MP 204.2 [MARATHON],2025/08/09 05:00:00+00
548176.7025,512467.4956,2146719,North Central,Marathon,USH 51,Southbound,Median,45.08511035,-89.64196657,201.800003,USH 51 SB MP 201.8 [MARATHON],2025/08/09 05:00:00+00
548143.2784,511820.8785,2146720,North Central,Marathon,USH 51,Southbound,Median,45.07929108,-89.64242759,201.399994,USH 51 SB MP 201.4 [MARATHON],2025/08/09 05:00:00+00
548143.6365,510857.1919,2146721,North Central,Marathon,USH 51,Southbound,Median,45.07061631,-89.64247713,200.800003,USH 51 SB MP 200.8 [MARATHON],2025/08/09 05:00:00+00
547819.3567,509320.546700001,2146722,North Central,Marathon,USH 51,Southbound,Median,45.05679678,-89.64668176,199.800003,USH 51 SB MP 199.8 [MARATHON],2025/08/09 05:00:00+00
547693.6467,509027.443499999,2146723,North Central,Marathon,USH 51,Southbound,Median,45.05416329,-89.64829447,199.600006,USH 51 SB MP 199.6 [MARATHON],2025/08/09 05:00:00+00
547563.9109,508730.496400001,2146724,North Central,Marathon,USH 51,Southbound,Median,45.05149533,-89.64995837,199.399994,USH 51 SB MP 199.4 [MARATHON],2025/08/09 05:00:00+00
547433.6246,508431.8618,2146725,North Central,Marathon,USH 51,Southbound,Median,45.04881218,-89.6516292,199.199997,USH 51 SB MP 199.2 [MARATHON],2025/08/09 05:00:00+00
546250.7901,506657.9109,2146726,North Central,Marathon,USH 51,Southbound,Median,45.03288842,-89.66674209,197.800003,USH 51 SB MP 197.8 [MARATHON],2025/08/09 05:00:00+00
546197.5281,506349.133099999,2146727,North Central,Marathon,USH 51,Southbound,Median,45.03011085,-89.66743435,197.600006,USH 51 SB MP 197.6 [MARATHON],2025/08/09 05:00:00+00
642105.8158,417242.550000001,2146728,Northeast,Winnebago,USH 10,Eastbound,Left,44.21818347,-88.47138431,287.799988,USH 10 EB MP 287.8 [WINNEBAGO],2025/08/09 05:00:00+00
642425.9253,417251.597899999,2146729,Northeast,Winnebago,USH 10,Eastbound,Left,44.21821121,-88.46737623,288,USH 10 EB MP 288.0 [WINNEBAGO],2025/08/09 05:00:00+00
642751.0854,417253.010299999,2146730,Northeast,Winnebago,USH 10,Eastbound,Left,44.21816924,-88.46330674,288.200012,USH 10 EB MP 288.2 [WINNEBAGO],2025/08/09 05:00:00+00
643077.706,417258.5503,2146731,Northeast,Winnebago,USH 10,Eastbound,Left,44.21816403,-88.45921802,288.399994,USH 10 EB MP 288.4 [WINNEBAGO],2025/08/09 05:00:00+00
643385.3137,417263.7424,2146732,Northeast,Winnebago,USH 10,Eastbound,Left,44.21815877,-88.45536731,288.600006,USH 10 EB MP 288.6 [WINNEBAGO],2025/08/09 05:00:00+00
524755.8933,363447.6778,2146733,Southwest,Juneau,IH 90,Eastbound,Median,43.74405275,-89.94093376,76.1999969,IH 90 EB MP 76.2 [JUNEAU],2025/08/09 05:00:00+00
525020.0538,363267.654999999,2146734,Southwest,Juneau,IH 90,Eastbound,Median,43.7424301,-89.93765468,76.4000015,IH 90 EB MP 76.4 [JUNEAU],2025/08/09 05:00:00+00
525285.1668,363086.838400001,2146735,Southwest,Juneau,IH 90,Eastbound,Median,43.7408002,-89.93436395,76.5999985,IH 90 EB MP 76.6 [JUNEAU],2025/08/09 05:00:00+00
525549.0955,362903.6547,2146736,Southwest,Juneau,IH 90,Eastbound,Median,43.7391489,-89.93108814,76.8000031,IH 90 EB MP 76.8 [JUNEAU],2025/08/09 05:00:00+00
487962.1905,388678.3785,2146737,Southwest,Monroe,IH 90,Westbound,Median,43.97054051,-90.39940524,47.5999985,IH 90 WB MP 47.6 [MONROE],2025/08/09 05:00:00+00
487391.6418,388970.4156,2146738,Southwest,Monroe,IH 90,Westbound,Median,43.97314474,-90.40653585,47.2000008,IH 90 WB MP 47.2 [MONROE],2025/08/09 05:00:00+00
487678.9799,388823.476299999,2146739,Southwest,Monroe,IH 90,Westbound,Median,43.97183448,-90.40294468,47.4000015,IH 90 WB MP 47.4 [MONROE],2025/08/09 05:00:00+00
487113.3217,389121.544399999,2146740,Southwest,Monroe,IH 90,Westbound,Median,43.974493,-90.410015,47,IH 90 WB MP 47.0 [MONROE],2025/08/09 05:00:00+00
486807.4406,389271.469699999,2146741,Southwest,Monroe,IH 90,Westbound,Median,43.97582908,-90.41383785,46.7999992,IH 90 WB MP 46.8 [MONROE],2025/08/09 05:00:00+00
486519.1501,389419.425000001,2146742,Southwest,Monroe,IH 90,Westbound,Median,43.97714809,-90.41744144,46.5999985,IH 90 WB MP 46.6 [MONROE],2025/08/09 05:00:00+00
486232.447,389566.745300001,2146743,Southwest,Monroe,IH 90,Westbound,Median,43.97846134,-90.42102535,46.4000015,IH 90 WB MP 46.4 [MONROE],2025/08/09 05:00:00+00
546170.3497,504746.4912,2146744,North Central,Marathon,USH 51,Northbound,Median,45.01568529,-89.66786279,196.600006,USH 51 NB MP 196.6 [MARATHON],2025/08/09 05:00:00+00
535182.0917,281960.1938,2146745,Southwest,Dane,USH 18,Eastbound,Right,43.01016279,-89.81370507,63,USH 18 EB MP 63.0 [DANE],2025/08/09 05:00:00+00
562939.2833,282589.0811,2146746,Southwest,Dane,USH 18,Eastbound,Median,43.01476459,-89.47306595,83.4000015,USH 18 EB MP 83.4 [DANE],2025/08/09 05:00:00+00
542692.1126,342963.429300001,2146747,Southwest,Sauk,IH 90,Eastbound,Median,43.55928137,-89.71903603,95.1999969,IH 90 EB MP 95.2 [SAUK],2025/08/09 05:00:00+00
532739.923,356972.093599999,2146748,Southwest,Juneau,IH 90,Westbound,Median,43.68565281,-89.84192898,82.5999985,IH 90 WB MP 82.6 [JUNEAU],2025/08/09 05:00:00+00
532529.7693,357220.442600001,2146749,Southwest,Juneau,IH 90,Westbound,Median,43.68789252,-89.84453069,82.4000015,IH 90 WB MP 82.4 [JUNEAU],2025/08/09 05:00:00+00
532325.9974,357457.8696,2146750,Southwest,Juneau,IH 90,Westbound,Median,43.69003371,-89.84705365,82.1999969,IH 90 WB MP 82.2 [JUNEAU],2025/08/09 05:00:00+00
532104.4455,357674.976500001,2146751,Southwest,Juneau,IH 90,Westbound,Median,43.69199218,-89.84979787,82,IH 90 WB MP 82.0 [JUNEAU],2025/08/09 05:00:00+00
531850.2286,357887.7379,2146752,Southwest,Juneau,IH 90,Westbound,Median,43.69391198,-89.85294772,81.8000031,IH 90 WB MP 81.8 [JUNEAU],2025/08/09 05:00:00+00
531351.3339,358287.181299999,2146753,Southwest,Juneau,IH 90,Westbound,Median,43.69751635,-89.85913018,81.4000015,IH 90 WB MP 81.4 [JUNEAU],2025/08/09 05:00:00+00
531098.0954,358488.4767,2146754,Southwest,Juneau,IH 90,Westbound,Median,43.69933264,-89.86226871,81.1999969,IH 90 WB MP 81.2 [JUNEAU],2025/08/09 05:00:00+00
530853.4929,358685.0096,2146755,Southwest,Juneau,IH 90,Westbound,Median,43.70110583,-89.86530034,81,IH 90 WB MP 81.0 [JUNEAU],2025/08/09 05:00:00+00
530616.176,358873.4264,2146756,Southwest,Juneau,IH 90,Westbound,Median,43.70280576,-89.86824189,80.8000031,IH 90 WB MP 80.8 [JUNEAU],2025/08/09 05:00:00+00
645703.0609,419070.465399999,2146757,Northeast,Winnebago,USH 10,Westbound,Left,44.23402287,-88.42592937,290.600006,USH 10 WB MP 290.6 [WINNEBAGO],2025/08/09 05:00:00+00
645417.4157,419066.5143,2146758,Northeast,Winnebago,USH 10,Westbound,Left,44.23403653,-88.42950587,290.399994,USH 10 WB MP 290.4 [WINNEBAGO],2025/08/09 05:00:00+00
558309.0912,442127.326400001,2146759,North Central,Portage,IH 39,Southbound,Median,44.45143391,-89.51851064,153.199997,IH 39 SB MP 153.2 [PORTAGE],2025/08/09 05:00:00+00
558306.5672,442448.455499999,2146760,North Central,Portage,IH 39,Southbound,Median,44.454325,-89.51851861,153.399994,IH 39 SB MP 153.4 [PORTAGE],2025/08/09 05:00:00+00
558304.2307,442782.096100001,2146761,North Central,Portage,IH 39,Southbound,Median,44.45732871,-89.5185233,153.600006,IH 39 SB MP 153.6 [PORTAGE],2025/08/09 05:00:00+00
596158.9824,482035.5222,2146762,North Central,Shawano,STH 29,Westbound,Right,44.80766176,-89.03692008,203,STH 29 WB MP 203.0 [SHAWANO],2025/08/09 05:00:00+00
558302.3273,443093.023,2146763,North Central,Portage,IH 39,Southbound,Median,44.46012792,-89.51852422,153.800003,IH 39 SB MP 153.8 [PORTAGE],2025/08/09 05:00:00+00
558300.34,443414.5913,2146764,North Central,Portage,IH 39,Southbound,Median,44.46302293,-89.51852541,154,IH 39 SB MP 154.0 [PORTAGE],2025/08/09 05:00:00+00
595075.5474,483210.0606,2146765,North Central,Shawano,STH 29,Westbound,Right,44.81834847,-89.05044545,202,STH 29 WB MP 202.0 [SHAWANO],2025/08/09 05:00:00+00
562774.045,351968.7575,2146766,Southwest,Columbia,IH 39,Southbound,Right,43.63948179,-89.46968652,96,IH 39 SB MP 96.0 [COLUMBIA],2025/08/09 05:00:00+00
593723.4616,484013.1063,2146767,North Central,Shawano,STH 29,Westbound,Right,44.8257176,-89.0674278,201,STH 29 WB MP 201.0 [SHAWANO],2025/08/09 05:00:00+00
592054.0933,484026.1885,2146768,North Central,Shawano,STH 29,Westbound,Right,44.82600583,-89.08854008,200,STH 29 WB MP 200.0 [SHAWANO],2025/08/09 05:00:00+00
590460.5576,484030.316,2146769,North Central,Shawano,STH 29,Westbound,Right,44.82620207,-89.10869473,199,STH 29 WB MP 199.0 [SHAWANO],2025/08/09 05:00:00+00
635995.2909,417073.969699999,2146770,Northeast,Winnebago,USH 10,Eastbound,Right,44.21766408,-88.5478929,284,USH 10 EB MP 284.0 [WINNEBAGO],2025/08/09 05:00:00+00
635993.4245,417107.008400001,2146771,Northeast,Winnebago,USH 10,Westbound,Right,44.21796174,-88.54790895,284,USH 10 WB MP 284.0 [WINNEBAGO],2025/08/09 05:00:00+00
499618.1931,382654.047800001,2146772,Southwest,Juneau,IH 90,Westbound,Median,43.91671592,-90.25386443,55.7999992,IH 90 WB MP 55.8 [JUNEAU],2025/08/09 05:00:00+00
499441.3452,382795.9706,2146773,Southwest,Juneau,IH 90,Westbound,Median,43.91798881,-90.25607261,55.5999985,IH 90 WB MP 55.6 [JUNEAU],2025/08/09 05:00:00+00
499134.6396,383074.1011,2146774,Southwest,Juneau,IH 90,Westbound,Median,43.92048435,-90.25990371,55.4000015,IH 90 WB MP 55.4 [JUNEAU],2025/08/09 05:00:00+00
498880.0041,383272.539000001,2146775,Southwest,Juneau,IH 90,Westbound,Median,43.92226373,-90.26308334,55.2000008,IH 90 WB MP 55.2 [JUNEAU],2025/08/09 05:00:00+00
498605.2094,383431.134199999,2146776,Southwest,Juneau,IH 90,Westbound,Median,43.92368372,-90.26651269,55,IH 90 WB MP 55.0 [JUNEAU],2025/08/09 05:00:00+00
498015.1324,383672.3993,2146777,Southwest,Juneau,IH 90,Westbound,Median,43.92583857,-90.2738731,54.5999985,IH 90 WB MP 54.6 [JUNEAU],2025/08/09 05:00:00+00
498375.4956,383529.397,2146778,Southwest,Juneau,IH 90,Westbound,Median,43.92456172,-90.26937817,54.7999992,IH 90 WB MP 54.8 [JUNEAU],2025/08/09 05:00:00+00
497756.3693,383811.4011,2146779,Southwest,Juneau,IH 90,Westbound,Median,43.92708231,-90.27710238,54.4000015,IH 90 WB MP 54.4 [JUNEAU],2025/08/09 05:00:00+00
485944.1564,389714.7006,2146780,Southwest,Monroe,IH 90,Westbound,Median,43.97978013,-90.42462925,46.2000008,IH 90 WB MP 46.2 [MONROE],2025/08/09 05:00:00+00
485660.26,389870.097200001,2146781,Southwest,Monroe,IH 90,Westbound,Median,43.981166,-90.428179,46,IH 90 WB MP 46.0 [MONROE],2025/08/09 05:00:00+00
563267.7906,283572.8038,2146782,Southwest,Dane,USH 18,Eastbound,Median,43.02360406,-89.46895848,84,USH 18 EB MP 84.0 [DANE],2025/08/09 05:00:00+00
562857.5798,282350.2147,2146783,Southwest,Dane,USH 18,Eastbound,Median,43.01261829,-89.4740869,83.1999969,USH 18 EB MP 83.2 [DANE],2025/08/09 05:00:00+00
563050.3027,282967.224300001,2146784,Southwest,Dane,USH 18,Eastbound,Median,43.01816337,-89.47167443,83.5999985,USH 18 EB MP 83.6 [DANE],2025/08/09 05:00:00+00
563138.1444,283277.104900001,2146785,Southwest,Dane,USH 18,Eastbound,Median,43.02094876,-89.47057249,83.8000031,USH 18 EB MP 83.8 [DANE],2025/08/09 05:00:00+00
562702.7927,282074.739399999,2146786,Southwest,Dane,USH 18,Eastbound,Median,43.01014643,-89.47600733,83,USH 18 EB MP 83.0 [DANE],2025/08/09 05:00:00+00
535806.5009,350232.7017,2146787,Southwest,Sauk,IH 90,Westbound,Median,43.62491237,-89.8040779,87.1999969,IH 90 WB MP 87.2 [SAUK],2025/08/09 05:00:00+00
530352.1594,359085.377900001,2146788,Southwest,Juneau,IH 90,Westbound,Median,43.70471789,-89.87151454,80.5999985,IH 90 WB MP 80.6 [JUNEAU],2025/08/09 05:00:00+00
530098.7939,359287.943299999,2146789,Southwest,Juneau,IH 90,Westbound,Median,43.70654527,-89.87465537,80.4000015,IH 90 WB MP 80.4 [JUNEAU],2025/08/09 05:00:00+00
633007.872,416247.400900001,2146790,Northeast,Winnebago,USH 10,Eastbound,Right,44.21069383,-88.58545809,282,USH 10 EB MP 282.0 [WINNEBAGO],2025/08/09 05:00:00+00
529846.1904,359488.2862,2146791,Southwest,Juneau,IH 90,Westbound,Median,43.70835254,-89.87778697,80.1999969,IH 90 WB MP 80.2 [JUNEAU],2025/08/09 05:00:00+00
529309.7205,359916.4473,2146792,Southwest,Juneau,IH 90,Westbound,Median,43.71221461,-89.88443833,79.8000031,IH 90 WB MP 79.8 [JUNEAU],2025/08/09 05:00:00+00
529061.5194,360115.667400001,2146793,Southwest,Juneau,IH 90,Westbound,Median,43.71401145,-89.88751589,79.5999985,IH 90 WB MP 79.6 [JUNEAU],2025/08/09 05:00:00+00
528807.8364,360317.280300001,2146794,Southwest,Juneau,IH 90,Westbound,Median,43.71582982,-89.89066165,79.4000015,IH 90 WB MP 79.4 [JUNEAU],2025/08/09 05:00:00+00
528557.1378,360518.258199999,2146795,Southwest,Juneau,IH 90,Westbound,Median,43.71764235,-89.89377056,79.1999969,IH 90 WB MP 79.2 [JUNEAU],2025/08/09 05:00:00+00
528314.7579,360720.8236,2146796,Southwest,Juneau,IH 90,Westbound,Median,43.71946899,-89.89677636,79,IH 90 WB MP 79.0 [JUNEAU],2025/08/09 05:00:00+00
527578.4739,361341.854900001,2146797,Southwest,Juneau,IH 90,Westbound,Median,43.72506861,-89.9059082,78.4000015,IH 90 WB MP 78.4 [JUNEAU],2025/08/09 05:00:00+00
527825.4259,361132.9395,2146798,Southwest,Juneau,IH 90,Westbound,Median,43.72318498,-89.90284517,78.5999985,IH 90 WB MP 78.6 [JUNEAU],2025/08/09 05:00:00+00
527335.5859,361545.690300001,2146799,Southwest,Juneau,IH 90,Westbound,Median,43.72690637,-89.90892103,78.1999969,IH 90 WB MP 78.2 [JUNEAU],2025/08/09 05:00:00+00
527090.4754,361748.890699999,2146800,Southwest,Juneau,IH 90,Westbound,Median,43.72873835,-89.91196165,78,IH 90 WB MP 78.0 [JUNEAU],2025/08/09 05:00:00+00
584681.411,484805.6526,2146801,North Central,Shawano,STH 29,Westbound,Right,44.83372821,-89.1816927,195,STH 29 WB MP 195.0 [SHAWANO],2025/08/09 05:00:00+00
583322.3805,484049.021299999,2146802,North Central,Shawano,STH 29,Westbound,Right,44.82703943,-89.19897892,194,STH 29 WB MP 194.0 [SHAWANO],2025/08/09 05:00:00+00
497475.3813,384012.632999999,2146803,Southwest,Juneau,IH 90,Westbound,Median,43.92888556,-90.28061129,54.2000008,IH 90 WB MP 54.2 [JUNEAU],2025/08/09 05:00:00+00
583529.4315,284912.534399999,2146804,Southwest,Dane,USH 12,Westbound,Median,43.03424336,-89.22014612,271.399994,USH 12 WB MP 271.4 [DANE],2025/08/09 05:00:00+00
583778.0768,284864.0627,2146805,Southwest,Dane,USH 12,Westbound,Median,43.03378607,-89.21709971,271.600006,USH 12 WB MP 271.6 [DANE],2025/08/09 05:00:00+00
584033.0299,284823.1051,2146806,Southwest,Dane,USH 12,Westbound,Median,43.03339583,-89.21397506,271.799988,USH 12 WB MP 271.8 [DANE],2025/08/09 05:00:00+00
584286.3954,284803.102600001,2146807,Southwest,Dane,USH 12,Westbound,Median,43.03319432,-89.21086752,272,USH 12 WB MP 272.0 [DANE],2025/08/09 05:00:00+00
584542.6184,284785.3226,2146808,Southwest,Dane,USH 12,Westbound,Median,43.0330125,-89.20772467,272.200012,USH 12 WB MP 272.2 [DANE],2025/08/09 05:00:00+00
